"Path","Ext","Bytes","Reachable","Guid"
"Assets\Scripts\GameObjectScripts\DeckScripts\TurnFlowShortcuts.cs",".cs","1073","True","db8a226b16216c749834b7a56c846478"
"Assets\Images\Simple Fantasy GUI\Font\MedievalSharp SDF.asset",".asset","2148212","True","55358289a2692894cae93650d7d3a2c4"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer_Down_Defence.png",".png","7289","False","f5037c870fcef4146997deb885596c30"
"Assets\TextMesh Pro\Resources\Sprite Assets\xp.asset",".asset","2796","True","b1d9eeea0790d6e478e768d075131d63"
"Assets\Images\Simple Fantasy GUI\PNG\Login Panel\LoginButton.png",".png","1740","True","a10be1c4d44d5e447bf2917dbeb8f2b8"
"Assets\Images\Images\checkmark.png",".png","10058","True","c59f10635ba552d459cf629757362f17"
"Assets\Scripts\CombatLayout\CombatLayoutRules.cs",".cs","6385","True","1ecf16dc9a8d6eb4b9788df1d13febac"
"Assets\Images\Tiny Swords\Buildings\Red Buildings\Archery.png",".png","10052","False","1d779a0d7152745999fafde02345208d"
"Assets\Prefabs\Managers\DataManager.prefab",".prefab","7744","True","bf2a41b6808581f4393e3a702745a1af"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\PlayerEvent.cs",".cs","229","True","8f6b21506ffc06c4ea05f9c2ab5b86b5"
"Assets\TextMesh Pro\Resources\Sprite Assets\traitElusive.asset",".asset","2811","True","3a7584ec9ec17fe44b5fef6c48c64551"
"Assets\Scripts\GameEvents\Events\Tutorial Events\onLevelUp_NotifyTutorial.asset",".asset","439","True","74fee6a6196a406419a7a407e7ff8f8d"
"Assets\TileMap\hexUnderDirt00.asset",".asset","777","False","9a6dc27a55912a64b80f01eb3f7f67e0"
"Assets\Scripts\Managers\DungeonTracker.cs",".cs","3710","True","96d6c4caf157cef4298c6551dddc0095"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer Purple Animations\Lancer_ Down_Attack_Purple.anim",".anim","2210","False","081e27d1444ec4c9880265f2a7a89573"
"Assets\TextMesh Pro\Resources\Sprite Assets\doom.asset",".asset","2800","True","e8b5e8a13c5cb434a8678f50ce15b0c9"
"Assets\Images\Simple Fantasy GUI\PNG\Character Bar\Player_Frame.png",".png","17186","False","7788578edcc370145ae5156b7d9370f9"
"Assets\Scripts\GameObjectScripts\PlayerScripts\MouseHexPointerSource.cs",".cs","2223","True","faf67c5eac549c1489ea94a84995eb34"
"Assets\Scripts\TilemapScripts\Dungeon Rule Tile.asset",".asset","652","True","1686068adb1eb2b4aafa28826217b22d"
"Assets\Images\RPG_inventory_icons\shield.png",".png","64379","True","b97c91e8b348f3f4ebdc11f5c82182cd"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Tiles\plains00.asset",".asset","771","False","891d0c83332f38e4ea33b74817785b58"
"Assets\Images\Tiny Swords\Units\Yellow Units\Lancer\Lancer_Down_Defence.png",".png","7264","False","1d3a22665cca84b838ca1a25e9369f44"
"Assets\Images\Flat 2D Weapons\Art\PNG\3. Button\256\2. Combined.png",".png","11542","False","0cb20a64f87e34a4c8dc2049dd470b5e"
"Assets\Images\Tiny Swords\Buildings\Purple Buildings\House1.png",".png","5388","False","63fd15a6883534741a1f7c82fa6f84d1"
"Assets\Scripts\Rewards\RewardTuning.cs",".cs","1870","True","2413b91826b5d2044aefbef5311c9745"
"Assets\Scripts\Tutorial\Rail\pools.asset",".asset","805","True","9d51e58a206dd874fbadfb83e95c94d2"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\128\1. Card.png",".png","3893","False","6c2e2c7ffe4e91747a9bfca2713af577"
"Assets\Images\Fantasy Wooden GUI  Free\normal_ui_set A\UI board Large stone.png",".png","490319","True","7066e0747291df44fa5c2bf93bee3a6e"
"Assets\Images\Tiny Swords\Units\Yellow Units\Lancer\Lancer_DownRight_Defence.png",".png","8672","False","1b7f0a3d28bc04b5f8345ee1489c711e"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\512\12. Knives Shadow.png",".png","9426","False","bd091b1ae0aa06b4ca9276fb85433081"
"Assets\Tests\EditMode\DungeonLedgerTests.cs",".cs","2098","True","aff460a5bb4b9004c8d4ecdae3fbb3ba"
"Assets\Scripts\Rewards\ArchonsRise.Rewards.asmdef",".asmdef","353","True","97d92c8f17ae974468dc30cc5a8ef8f8"
"Assets\Images\Simple Fantasy GUI\PNG\Loading Bar\Progress_Bar.png",".png","1254","False","a5b93d32762c76c4ab4818b49c2f74dc"
"Assets\Images\Tiny Swords\Units\Black Units\Monk\Run.png",".png","5600","False","f85121b4693ec4eeaa3357746657f2cc"
"Assets\Scripts\CardPlay\WoundPlacementRules.cs",".cs","707","True","3d4b58e964085df47ab162b95c38ac0a"
"Assets\Scripts\GameObjectScripts\CardMenuScripts\StatEchoes.cs",".cs","1481","True","a753fe8177254f34bb58b0b822069886"
"Assets\Images\Fantasy Wooden GUI  Free\normal_ui_set A\UI board Large  parchment.png",".png","70943","True","43a7d98bd4222b64e933596512dc09ad"
"Assets\Scripts\Enums\Enums\StatType.cs",".cs","381","True","334567a6c66896149845dc8523acf1bb"
"Assets\Scripts\ScriptableObjectData\Player\Skills\Charismatic.asset",".asset","677","True","0b69646ee78111740acd73bfe213b808"
"Assets\Scripts\GameScriptableObjectTypes\SkillsSO.cs",".cs","621","True","2bfac2d3e9b507647b3e8a3054fd0626"
"Assets\Scripts\ScriptableObjectData\Player\StartingCards\Swiftness.asset",".asset","961","True","98e82d823f5ed414c91b3df57768953c"
"Assets\Images\Tiny Swords\Units\Black Units\Lancer\Lancer_Run.png",".png","11092","False","9ce89f9acaf664ab5814b5855f64c666"
"Assets\Tests\EditMode\StatPaletteTests.cs",".cs","1724","True","0abe0c3d0e4bddd438c1bf71bbcb014a"
"Assets\Images\Tiny Swords\Units\Yellow Units\Lancer\Lancer_Down_Attack.png",".png","6116","False","c7824b83ba5ee4d998da5ef8e34e9ec3"
"Assets\Scripts\SaveSystem\MapData.cs",".cs","137","True","d48d1d98a5156304b84db65dbd7448d7"
"Assets\Save.json",".json","3201","False","2805d52e4410bdc4fa4697e1559b0fc5"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\256\12. Knives Shadow.png",".png","4290","False","d36eab77adc2c9f49b0cc72fcdc1ef56"
"Assets\Images\Tiny Swords\Units\Black Units\Warrior\Warrior_Run.png",".png","9778","False","e8f8918023c3f4319a6f266e8b74fc4c"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer Blue Animations\Lancer_ Down_Attack_Blue.anim",".anim","2208","False","0b6c87c4cea7243dab8125eed2c8fd62"
"Assets\Scripts\GameObjectScripts\PlayerScripts\HexInteractor.cs",".cs","9460","True","e75fde305d029e74bbc3fdc1105bd4b3"
"Assets\Scripts\Doom\DungeonRules.cs",".cs","1952","True","86f0c0e7664674d478a02e73d776c6bf"
"Assets\Images\Tiny Swords\Units\Blue Units\Warrior\Warrior_Attack1.png",".png","8169","False","7476f60a6f46a4dd0a8657b2d8780e3e"
"Assets\Scripts\GameScriptableObjectTypes\DoomTuningSO.cs",".cs","339","True","fae55321675f7744ba8ee00f992eb02a"
"Assets\Scripts\Doom\DungeonLedger.cs",".cs","3232","True","9e52c83ba0ae88841833aaa8d7e9a541"
"Assets\Scripts\GameObjectScripts\LogUI\Toast.cs",".cs","1557","True","4d39abf32ced501499070fb6804af40c"
"Assets\Images\500FreeSkillIcons\Icons\traitLeech.png",".png","322194","True","fc7d858ca5a182e4d80d339cf0b50df2"
"Assets\Scripts\GameScriptableObjectTypes\CardsSO.cs",".cs","3927","True","3fcbe2ba764a438449dbfbdee3eac1f8"
"Assets\Images\Hero Knight - Pixel Art\Demo\HeroKnight.cs",".cs","6804","True","0f5034bc83802944c9bca57c55e08978"
"Assets\Terrain Tile Hex Samples\Hex Samples\hexForestPineSnowCovered00.png",".png","145603","False","c8985acae6a04d94f860af985498f9f9"
"Assets\Scripts\GameObjectScripts\UnitMenuScripts\UnitUseBar.cs",".cs","1046","True","933e8f609d1d2f24faad6f65448751e5"
"Assets\Images\Hero Knight - Pixel Art\Animations\HeroKnight_AnimController.controller",".controller","29747","False","3c2a5b7097b0fe44394328c0bdb9252e"
"Assets\Scripts\TurnFlow\ArchonsRise.TurnFlow.asmdef",".asmdef","376","True","7725f4c0357a39646bf77b36aef0336f"
"Assets\Animations\PlayerAvatar.controller",".controller","8542","True","604a6e56eb79bcf4b891e63ad31d380b"
"Assets\Prefabs\Unit.prefab",".prefab","11918","True","9e6b8f14674be7245b7058c23effbb8c"
"Assets\Images\Images\crystal_red.png",".png","44955","True","4806e6aca1adf2b439a4d324b243f4aa"
"Assets\Scripts\GameEvents\Events\Tutorial Events\onCrystalGained_NotifyTutorial.asset",".asset","445","True","e421ad73ae082bd46880eb17c4cdf9f8"
"Assets\Images\Tiny Swords\Units\Black Units\Lancer\Lancer Black Animations\Lancer_Idle_Black.anim",".anim","3942","False","e85c887070bb84dda92e16bd3cdaf921"
"Assets\Scripts\Managers\CombatController.cs",".cs","38790","True","9841df47e10896e4581fec695097c42b"
"Assets\Terrain Tile Hex Samples\Tile Samples\oceanCalm00.png",".png","84687","False","65f97617738bdcf40b2c6a3cc6fed0e1"
"Assets\Scripts\GameObjectScripts\PlayerScripts\ExperienceBar.cs",".cs","566","True","29d1abea55c1ff94b9b16cf54ffade3f"
"Assets\Animations\Warrior_Avatar.overrideController",".overridecontroller","339","True","cbf6dead4d845984ba5ae0505e0a44c7"
"Assets\TextMesh Pro\Sprites\EmojiOne Attribution.txt",".txt","187","False","381dcb09d5029d14897e55f98031fca5"
"Assets\Images\Flat 2D Weapons\Art\PNG\5. Spear\512\2. Shadow.png",".png","1007","False","fe9f4d3a66f1e3e43aa2f0a0d121bd85"
"Assets\Images\Tiny Swords\Buildings\Black Buildings\Tower.png",".png","6496","False","3cbd575d4968745d3a7f79a654fae04a"
"Assets\Terrain Tile Hex Samples\readme_tile_hex_samples.txt",".txt","6773","False","676b32b793e8b154092627e7bef58c62"
"Assets\Scripts\GameEvents\Events\Card Events\OnCardClick_OpenCardMenu.asset",".asset","413","True","b51ae141c8a37514586cd9b6bcb1aec5"
"Assets\Images\Tiny Swords\Units\Black Units\Archer\Archer_Run.png",".png","5370","False","a5b3456c6508847dc9324462f459cea7"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\Rewards.cs",".cs","7055","True","df3b35e6f82310546a0d9ae632ec6541"
"Assets\Prefabs\StatChoiceToggles.prefab",".prefab","39502","True","1477c0d4fa294b8429515dc0f394bd22"
"Assets\Images\Images\beast.png",".png","21726","True","aab48357cb72e9a4f8fc2f7a043cb292"
"Assets\Images\Hero Knight - Pixel Art\Sprites\HeroKnight.png",".png","27706","True","ae297123f091bbf4e8f1835eb98fb293"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer Blue Animations\Lancer_ DownRight_Attack_Blue.anim",".anim","2217","False","d0f31f9e9e2104b709089114a16732f2"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Hexes\hexForestBroadleaf00.asset",".asset","783","False","aee732d35069dd24faf060c200577a17"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\512\5. Sword.png",".png","19899","False","217feefd80e6d3e408f5c6e5cf6e6233"
"Assets\Scripts\SaveData\Tests\SaveMigratorTests.cs",".cs","1077","True","b54267d2732187d47ba0620de4c97d8b"
"Assets\Prefabs\GameTokens\EnemyToken.prefab",".prefab","8223","True","b6de90f7c867bd8498eeb54fb792c478"
"Assets\Tests\EditMode\TileDescriptorShrineTests.cs",".cs","780","True","cb8f8faadaed1da4ba48c6e79e3120b3"
"Assets\Scripts\GameObjectScripts\DeckScripts\EnemyDeck.cs",".cs","2818","True","4a4c5ce6ef4a8f547880963dc37fa595"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\Crystal.cs",".cs","3127","True","a5825507aaa8b2743aaa8061b55dec07"
"Assets\Scripts\Places\ConquestLedger.cs",".cs","2167","True","bcb92f617f9892c40bcb1f45101707ab"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\TownCard.cs",".cs","1362","True","2b892ffd5d69bce42ae4d9013e5ef4cc"
"Assets\Scripts\GameObjectScripts\TownMenuScripts\CrystalButton.cs",".cs","2195","True","9bc8c4de53088d642b89a58526066d98"
"Assets\TextMesh Pro\Resources\Sprite Assets\traitMiasma.asset",".asset","2806","True","e1e2db0335865184793582dc1df817c9"
"Assets\Images\Tiny Swords\Units\Blue Units\Warrior\Warrior_Run.png",".png","9809","False","d68bc01307d42455d93569208f8296bc"
"Assets\Scripts\GameEvents\Events\TownEvents\OnHealButtonClick_HealWounds.asset",".asset","417","True","8a82f25fa4728a341b3b55f7bcad1b44"
"Assets\TextMesh Pro\Shaders\TMP_SDF-Mobile Overlay.shader",".shader","8081","False","a02a7d8c237544f1962732b55a9aebf1"
"Assets\Tests\EditMode\ShrinePaymentRulesTests.cs",".cs","3799","True","c661e4b597b3b4f449a0ca0eee71553b"
"Assets\Images\Card_Shirts_Lite\PNG\Card_shirt_01.png",".png","1362400","False","c7bf45f0ef95bed4491c5809fc6bf484"
"Assets\Scripts\SaveSystem\EnemyData.cs",".cs","139","True","ef0482e9deb705842a9aced829df9a0d"
"Assets\TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF - Drop Shadow.mat",".mat","2975","True","e73a58f6e2794ae7b1b7e50b7fb811b0"
"Assets\Plugins\Demigiant\DOTween\Editor\DOTweenEditor.dll",".dll","66048","False","45d5034162d6cf04dbe46da84fc7d074"
"Assets\Scripts\GameObjectScripts\PlayerScripts\PlayerPosition.cs",".cs","1689","True","aaf4c6338e21b49498e53dd4ef753bce"
"Assets\Scripts\Managers\RunEndController.cs",".cs","3531","True","efc0e685d175421448a691b9532f94ac"
"Assets\Images\Flat 2D Weapons\Art\PNG\3. Button\128\1. Button.png",".png","3254","False","9879b0b536540f94cbbde67e1302c227"
"Assets\Scripts\UnitPlay\ArchonsRise.UnitPlay.asmdef",".asmdef","399","True","ac9e13422fb53574da9e5a7e444fae60"
"Assets\Images\RPG_inventory_icons\hp.png",".png","70872","False","e52ea25af699fd445b7046374f81a5b9"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer_Run.png",".png","11232","False","ce378960746b14f2d830cac2b7d11921"
"Assets\Scripts\CardPlay\CardZonePlan.cs",".cs","526","True","13b2e5ecc83ecf147b238464679f3a56"
"Assets\Images\Tiny Swords\Units\Yellow Units\Archer\Archer Yellow Animations\Archer_Run_Yellow.anim",".anim","2394","False","3d6529c451e7d404494225fb7dc4a703"
"Assets\Images\Tiny Swords\Buildings\Red Buildings\House3.png",".png","4429","False","b6eafc6c638784324becfa1966effa56"
"Assets\Scripts\Tutorial\TutorialRules.cs",".cs","5088","True","2d39961965aea724cbe9f3e8c6c34c1e"
"Assets\Scripts\ScriptableObjectData\Player\StartingCards\Influence.asset",".asset","1001","True","33f3afbee49303641a0608041d15177a"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer_Right_Defence.png",".png","7364","False","0f347158d8d694b1887bb29a4478e1cb"
"Assets\Images\Flat 2D Weapons\Art\PNG\5. Spear\512\1. Spear.png",".png","3999","False","d96ef81066ee4a945ac717610c1ddd83"
"Assets\Images\Tiny Swords\Units\Blue Units\Archer\Archer_Run.png",".png","5327","False","a2db8ff0b36884d3680f752d33764b12"
"Assets\Scripts\GameEvents\Listener\GameObjectListener.cs",".cs","194","True","8c3ee9121e79581429b566c5d4d054f6"
"Assets\Tests\EditMode\CombatLayoutRulesTests.cs",".cs","7596","True","7006a9edcf99a524296bccf842caf59d"
"Assets\TextMesh Pro\Resources\Sprite Assets\traitBrutal.asset",".asset","2810","True","14335ecbf4ca39a45b59fc0d2d408dee"
"Assets\Scripts\Managers\Commands\BlockCommand.cs",".cs","866","True","724a661ff4f016f42a38330d20710d83"
"Assets\Scripts\UiLanguage\IconMarkup.cs",".cs","7317","True","885b22f194a432041adf629fb6cd6e00"
"Assets\Scripts\GameEvents\Events\PlayerEvents\onSkillClick_PerformSkillAction.asset",".asset","447","True","630036c603fdb90478ab4953ebc0a5ae"
"Assets\Images\RPG_inventory_icons\book.PNG",".png","67235","True","ae496f5dad56ea645b72d374a0376368"
"Assets\Images\Flat 2D Weapons\Art\PNG\6. Knife\256\2. Shadow.png",".png","2045","False","0bcb08cb434d3694c875442ae28ded6f"
"Assets\Scripts\Rewards\ModalQueueCore.cs",".cs","1264","True","d8f87c60a1c59c04495e1d47789ff397"
"Assets\Input\Controls.inputactions",".inputactions","12358","True","bb8a70a14f86acf4991cf9da8202a912"
"Assets\Scripts\CardPlay\CombatRules.cs",".cs","2359","True","a3eba5ad4ebd5e940a75d1185c412760"
"Assets\Images\Tiny Swords\Units\Black Units\Lancer\Lancer_Up_Attack.png",".png","5139","False","be118e63c234e497688220e0d51b618f"
"Assets\Animations\GemShine.anim",".anim","10837","True","6ea4e16aeda3fbb49888e36828a27246"
"Assets\Scripts\Tutorial\Rail\fight-attack.asset",".asset","740","True","101bde57b9c74467abd8f8dace32713e"
"Assets\Images\Tiny Swords\Units\Purple Units\Warrior\Warrior_Guard.png",".png","7440","False","75208c2bfba6f4cdfafb875e643d06f7"
"Assets\Scripts\CardPlay\InspectorNavRules.cs",".cs","4083","True","00964bc597e49b8468dd4a0b39e02255"
"Assets\TextMesh Pro\Shaders\TMPro.cginc",".cginc","2277","False","407bc68d299748449bbf7f48ee690f8d"
"Assets\Tests\EditMode\CombatPhaseRulesTests.cs",".cs","1392","True","a6c41af58fc45ef4db3db616aaf6dabd"
"Assets\TextMesh Pro\Resources\Sprite Assets\menu.asset",".asset","2795","True","69826e238cd5b23429faeb2fdded790a"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer_Right_Attack.png",".png","4798","False","e9222978b50fc478bac2042c170d401a"
"Assets\Animations\GemStatic.anim",".anim","1297","True","8d6d9f8290729504fab7149966963d4a"
"Assets\Scripts\TilemapScripts\MountainRuleTile.asset",".asset","640","True","48c2b4b83a3d26a4087cd3cda9cf0026"
"Assets\Images\Tiny Swords\Units\Red Units\Monk\Run.png",".png","5616","False","c4149ffdf40a0428da51a00ee56a7aa0"
"Assets\Scripts\Hand\FanMath.cs",".cs","886","True","d036ec5a178ee0249a0fe19d2ee2e133"
"Assets\Scripts\Hotspots\HotspotRules.cs",".cs","815","True","178762ff21b07b344b716334faaad7b0"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\256\10. Spear Shadow.png",".png","1002","False","7e6eab399ff7811409c0104bbd695e78"
"Assets\Scripts\Exploration\ArchonsRise.Exploration.asmdef",".asmdef","371","True","2aade6ecb3a51e7458e65fe4ea21a65d"
"Assets\TileMap\hexMountain00.asset",".asset","776","False","18ef5a2d375d80146878b81237f5b3bb"
"Assets\Scripts\GameObjectScripts\TutorialScripts\TutorialBanner.cs",".cs","1199","True","c7eb54a07bfc1a545bb2493e0a9a84cd"
"Assets\Images\Simple Fantasy GUI\PNG\Login Panel\LoginPassword_Box.png",".png","1694","False","19c4df2c9c38ace4fbf0731a1dbe0527"
"Assets\Scripts\Places\PlaceService.cs",".cs","433","True","4ded84d69e113d94d9bfbb167ea18bbf"
"Assets\Images\Simple Fantasy GUI\PNG\Menu Panel\Button.png",".png","1920","False","26d2e70834704ab4caaa1bcabebb3873"
"Assets\Scripts\TilemapScripts\WaterRuleTile.asset",".asset","1156","True","7c34875a940d3494b98b4daa12ca21f6"
"Assets\Images\Hero Knight - Pixel Art\Animations\HeroKnight_Attack3.anim",".anim","2214","False","c42aa71ad221ea349a7ee113bb662657"
"Assets\Scripts\GameEvents\Listener\IntListener.cs",".cs","166","True","c10850a630a2aaf438d873fd5b68c1d6"
"Assets\Scripts\TurnFlow\RoundRules.cs",".cs","1206","True","1de48e32f89c3e146bdc8b4b9bf3dd6e"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\128\7. Knife.png",".png","3910","False","cc8ca633320d93947b0613d6b47aa48c"
"Assets\TextMesh Pro\Resources\Sprite Assets\Sword.asset",".asset","2677","True","53b0e77de90a8d64082c7d399e24594f"
"Assets\Images\Tiny Swords\Units\Purple Units\Archer\Archer Purple Animations\Archer_Idle_Purple.anim",".anim","2785","False","9a783e7e00f1b4969a4bf284f515482e"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer Red Animations\Lancer_ DownRight_Attack_Red.anim",".anim","2216","False","3aac93c89044547f29bf3d985ee61e02"
"Assets\Scripts\GameEvents\Events\Card Events\OnPlay_SetCardDataToPlayer.asset",".asset","415","True","e2dc5730fc38009448b4d7fe377c1346"
"Assets\Images\500FreeSkillIcons\Icons\traitOutrider.png",".png","306834","True","ec965db1c67d8774bb6153abc65b0449"
"Assets\Images\Tiny Swords\Units\Red Units\Warrior\Warrior Red Animations\Warrior.controller",".controller","5254","False","f172b4eeb829d4ec2b9b7a42f3efa3ef"
"Assets\Scripts\GameObjectScripts\PlayerScripts\HexTooltip.cs",".cs","2911","True","869e9cffe5dc9244a94e2b3479ce7b9b"
"Assets\Images\Simple Fantasy GUI\PNG\Inventory\Coin_Icon.png",".png","3211","False","2a1c781e35926804da1a57d450ea2c86"
"Assets\Prefabs\PlayerStats.prefab",".prefab","38375","True","19abde103f191d547be6d05d99de8c13"
"Assets\Scripts\GameEvents\Listener\EnemyCardListener.cs",".cs","190","True","c535778111a7302429cd5d1c303149a4"
"Assets\Images\Tiny Swords\Units\Purple Units\Warrior\Warrior Purple Animations\Warrior_Guard_Purple.anim",".anim","2791","False","beccb27e9776e44a6ad3c3f881b01270"
"Assets\Animations\SwordStatic.anim",".anim","1299","True","8dc3739a03b36cd4195bf2219508384a"
"Assets\TextMesh Pro\Shaders\SDFFunctions.hlsl",".hlsl","6021","False","96de908384869cd409c75efa351d5edf"
"Assets\Images\Tiny Swords\Buildings\Yellow Buildings\House1.png",".png","5349","False","dfe3f9e8e9ccc4cd7843a9d657ab5fe2"
"Assets\Images\Tiny Swords\Units\Red Units\Warrior\Warrior Red Animations\Warrior_Guard_Red.anim",".anim","2788","False","80e5a5e43c5454bed844b3756a3b4bfb"
"Assets\Scripts\GameObjectScripts\TownMenuScripts\TownMenu.cs",".cs","1759","True","5e037038b61da434a88add708b84ebba"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer_Up_Attack.png",".png","5219","False","fe58c1206463e41038c8e61414f84d8e"
"Assets\Images\Images\bear.png",".png","2244","True","6b537c4fddb773a44add84a3fc4e0c71"
"Assets\TextMesh Pro\Shaders\TMPro_Properties.cginc",".cginc","2707","False","3997e2241185407d80309a82f9148466"
"Assets\Images\Tiny Swords\Units\Blue Units\Archer\Archer Blue Animations\Archer_Blue.controller",".controller","3640","False","e69e54e6f75584bf382ddbe934f532b6"
